5000 
50000
4667	1332
3918	1375
4428	1264
3841	1327
3849	2426
3749	1372
4541	1640
4452	1262
3847	2206
4395	1309
3901	2089
4101	2092
3876	1264
3928	1485
3803	2298
4491	1627
3889	1335
3882	2021
4189	1890
3888	1272
3753	1276
4730	1390
3832	1650
3845	1569
4210	1587
4246	2381
4542	2207
4076	1948
4169	1565
4227	2050
4491	1913
3750	1614
3751	2343
4072	1395
3916	2317
4966	1396
4258	1408
4064	1265
3946	1314
4101	1250
3823	2089
4257	1406
4424	1650
3931	1884
3910	1351
4454	1490
4766	1254
3839	1574
4687	2061
4064	1462
3752	2158
3968	1299
3810	1424
3877	1578
4584	2166
4624	1564
4076	1289
4540	1951
4376	1258
3842	1785
4074	1642
4855	2460
3769	1562
3813	2072
3952	1938
3752	1788
4390	1566
4466	1303
3933	1924
4778	1337
4247	2226
3859	1288
3915	1258
3989	2031
4102	1923
4374	1275
4438	2348
3918	2284
3803	1874
4183	1328
4399	1879
3999	1410
3950	1348
3989	1469
3810	1318
4411	1406
4400	2109
3956	1291
4930	1407
3764	1572
4769	1309
3806	1918
3783	1257
3751	1875
3816	2154
4394	2158
3792	1572
3901	1960
4375	1796
3759	1583
3803	1335
4258	2188
3755	1670
4201	1376
3751	2314
3834	1969
4135	1269
4987	1329
3751	1464
4103	1582
3749	1680
3790	1259
4125	1406
4377	1876
3755	1296
3776	1249
3821	1562
4277	1949
4296	1445
4726	1725
4883	1318
3754	1308
4282	2070
4106	1910
3847	1289
4462	1366
4737	1337
4980	1338
3788	1310
4410	1277
3837	1274
3854	1251
4065	1896
4381	2187
3774	1573
4268	1489
3763	1772
3852	1478
3757	1547
4735	1630
3814	1407
4536	2050
4573	1528
3837	1435
4487	1699
3995	1594
4523	2206
3763	1311
3962	1333
4859	1494
3749	1291
3774	1332
3749	1250
4457	1359
3764	1603
4229	1591
3855	1329
3908	1913
4111	1355
3769	1877
4457	2222
3819	1396
3776	1278
4302	1311
4450	1534
3755	2449
4721	1261
3788	1321
4006	1876
3774	2192
3764	1762
4690	1603
4034	1320
3925	1262
4689	1407
4119	1569
3832	1659
4145	1469
3965	1327
3889	1334
3916	1367
4589	1875
4885	2402
4219	1581
4149	1425
3979	1415
3993	2208
3754	1906
4086	1269
3945	1366
3966	1330
4534	1567
3788	1457
4067	1415
3995	1370
3755	1835
4506	1313
4380	1409
3816	2037
4341	1267
3948	1576
3774	1876
4429	1340
4184	1321
4306	1464
4063	1562
3936	2358
4075	1563
3857	1512
3982	2286
3754	2113
3935	1254
4377	2042
4191	1262
3799	1493
4072	2057
4239	2349
4265	1329
4726	1983
4944	1432
4102	1328
3948	1952
3760	1545
4538	1911
4794	1899
3799	1389
3967	1495
4422	1366
4382	1252
3759	1481
4069	1880
4118	1327
4204	1426
3950	1249
4379	1893
4455	1447
3872	1699
3765	1724
3936	1825
3899	2109
4180	1271
4765	1279
3775	1495
4790	1802
3923	1875
4299	1288
3764	1370
4772	1327
4084	1313
4183	1280
3827	1446
4073	1933
4064	1262
3769	1562
4965	1874
3838	1991
3834	1265
3788	1368
4072	1351
3818	1430
4534	1469
4033	2216
4687	1575
4886	1280
3911	2343
3816	1279
4209	1465
3939	1450
3797	1279
3764	1785
4384	1249
4687	1633
4158	1249
3991	1324
4662	1881
3996	2231
3774	1436
4776	1884
3938	2270
3779	1799
4084	1301
4597	1581
4687	1640
4380	1855
4333	1719
4695	1875
3990	1875
4609	2376
3993	1874
3906	1523
3928	1572
4458	1330
4222	1982
3925	1346
3937	1917
3789	1261
3877	1928
4736	1586
4399	2037
3758	2191
4094	1324
3913	1912
3806	1252
4379	1291
4741	2344
4461	1652
3951	1495
4697	2091
4152	1899
4078	1308
3799	1346
4379	1418
4463	1878
4632	1436
4489	2188
4179	1572
4286	1249
3869	1592
3799	1864
4491	1250
4404	1310
4141	1333
4534	1905
4062	1387
4396	1568
4415	1290
4218	1447
3749	1288
3883	1840
3758	1406
4712	1313
4964	1488
4377	1601
3749	1353
4833	1915
4649	1884
3762	1905
3755	1486
4235	1410
3790	1484
4432	1569
3816	2118
3780	1748
3754	1492
4148	1918
3929	2170
4697	1281
3842	2375
3955	1305
3831	2304
3945	2431
3757	2038
3859	1601
4299	1617
3998	1876
4335	2190
3758	1438
3927	1962
3915	1333
4091	1729
4238	1330
4142	1685
4622	2111
3827	1967
4230	1308
4224	1260
4316	1379
4543	1484
3913	1738
3832	1259
4262	2084
3759	1369
4083	1874
4540	1407
4377	1425
4534	1918
4582	1366
4072	1249
3830	1564
4366	1772
4067	1250
4249	1825
3986	1946
4575	2397
4710	1254
3810	1740
3830	1622
4609	1791
3984	1601
4475	1962
4410	2013
4467	1367
4463	1261
3762	1484
4481	1338
3984	1276
3791	2170
3918	1991
3779	2043
3753	1779
4707	1254
3945	1894
4378	2422
3837	1514
4374	1275
3750	1252
3954	1428
4133	1409
3907	1642
4474	1418
4229	1623
3910	1894
3749	1840
4075	1255
4078	1308
4860	2374
4701	1399
4313	1289
4780	1252
4107	1918
4492	1564
3790	1860
3753	1291
4487	1916
4943	1578
3798	1309
3780	1523
4491	1625
3920	1375
4595	1365
4089	1352
4090	1745
4185	1335
3751	1270
4225	1874
4123	1708
4040	1279
4081	1300
4380	1890
4120	1994
4062	1605
4377	1602
4850	1647
4590	2114
4141	1252
3998	1640
3820	1508
3862	1275
3834	1578
3757	1933
3794	1723
3789	1916
3772	1953
4766	1500
4377	1955
3924	1377
4630	1380
3914	1471
4335	1562
4716	1410
4097	1880
3758	2060
3857	2206
3800	2233
4377	1688
3995	1455
3754	1801
4719	1967
4416	1943
4377	1962
3909	1289
4028	1328
4812	1409
3776	1575
4786	1430
4062	1261
3749	1421
4963	1768
3798	1656
3831	1328
4380	1270
3755	1312
4719	1407
3818	1753
4150	1316
4153	1381
4376	2103
4412	1257
4084	1256
4386	1738
4158	1718
3779	1849
3762	1251
4479	2035
3926	1509
4389	2012
4573	1320
4043	2280
3878	1308
4150	1892
3809	2402
3935	1524
3763	2055
4086	1567
4096	2035
3965	1259
3773	1963
4182	2001
4477	1877
4632	1407
4478	1328
3771	1407
4571	1645
4238	1327
3798	1455
4183	1988
4477	2456
4394	1616
4069	1459
4428	1835
3832	1955
3867	1269
4707	1272
4524	1352
4062	1887
3760	1443
4874	1487
4338	1409
4706	1271
3803	1669
4612	1290
3986	1609
4106	2123
4156	1916
3749	1289
3767	1308
4819	2229
4638	1255
4540	1426
4704	1374
3751	2070
4847	1579
4922	1577
3951	1350
4658	1255
4114	1319
4073	1894
4062	1435
3996	1800
4618	1884
3799	2031
4258	2051
3852	2070
3906	2309
4017	2238
3759	1572
3906	1260
4164	2136
3987	1328
3762	1739
4463	2278
4228	1330
3827	1329
4257	1641
3877	1641
3950	1288
4379	1370
4423	1622
4574	1486
4577	2109
4233	2199
4062	1572
4072	1279
4097	1249
3847	1425
3860	1741
3760	1575
4238	2241
3858	1328
3799	2349
3856	1913
4140	2110
4394	1719
4223	1768
4233	1254
4065	2220
3790	1264
4274	1288
3789	1303
4084	1251
4389	1342
3796	2028
3886	1484
3749	1308
3818	1880
3847	2278
4084	1258
4687	2344
3979	1360
4479	1270
4766	1952
4564	1395
4614	1991
4111	1739
3789	1863
4394	1821
3769	1933
4952	1310
3867	1297
4077	1970
3756	1564
4223	1620
4385	1701
4037	1474
3906	1249
3847	1341
4589	1901
4150	1450
4853	1572
4943	1293
4268	1681
3749	2064
4880	1406
3921	1642
3913	1729
4427	1689
3889	1260
3920	1249
4921	1718
3780	1581
4189	1410
3908	1254
3779	1792
3902	1582
3769	1563
3935	2197
4025	1298
4626	2305
4496	1548
3771	1568
4101	1641
3794	2226
3751	1493
4402	1996
3761	1816
4268	1376
4856	1567
3749	1674
3810	1650
4072	1274
4687	2071
4416	1643
4374	1406
4119	2429
4224	1376
3879	1417
4229	2385
4587	1489
3911	1816
4380	1655
4381	1885
4712	1406
4675	1323
4402	1760
3755	1569
3760	1492
4543	1711
3771	1409
3750	2017
3754	1260
4241	1249
4429	1362
4775	2402
4769	2237
3960	1285
3986	2188
4415	2411
3906	2460
4697	1440
3810	1257
4079	1396
4007	1485
4532	1316
4565	1718
3916	1359
3956	2189
4125	1387
4812	1691
4458	1249
4033	1388
4463	1406
3925	1977
4073	1731
4404	1313
4159	1897
4376	1976
3838	2187
4238	1286
3891	1345
4313	1290
4224	1720
3759	1562
3837	1562
4087	1979
4601	1262
4006	1469
3762	1357
4494	1523
3807	1562
4219	1279
4404	1837
4374	1257
3816	1339
4377	1738
4932	1390
3869	1421
3925	1252
3750	1308
3915	1642
3791	1368
4947	1742
3830	1523
3995	1406
3800	1879
4726	1879
4130	2040
4418	1294
4189	1440
3753	1262
3752	2268
4228	1377
3967	1445
3832	1271
4540	2050
4423	1963
4864	1692
4418	1325
3827	1719
3774	1271
3779	1347
4400	1989
4638	2288
4101	2282
3910	1487
4382	2270
3779	1264
4553	1583
4069	1271
4079	1372
4921	1329
3910	2031
3791	1730
4106	1363
3808	1586
3771	1313
3798	2081
3796	1370
4419	1249
4438	1674
3919	1406
3776	2324
4218	1765
4011	1884
4318	1328
4672	1583
3751	1259
4130	1272
4199	1934
4220	1890
3967	2273
1301	4567
1321	4142
1255	4814
2371	3845
1299	3754
1416	4620
1396	3953
1721	4387
1327	3876
1301	4074
1327	3755
1562	4581
1249	4104
1332	4228
1603	4268
1572	3848
1952	4609
1410	4142
1879	3835
1259	3949
1309	4378
1503	4104
2408	3827
1711	4733
1884	4395
1352	4086
1729	4116
2358	3939
1536	4092
1268	3750
1252	3810
2265	3915
1250	4379
2051	3909
1486	4484
1526	4404
1334	4687
1430	4111
1575	4931
1981	3816
1643	4512
1470	3910
2375	4397
1260	4538
1255	3788
1573	4536
1381	4461
2405	4374
1407	3759
1445	3848
1740	4531
1334	4374
1329	3788
1598	4932
1381	3769
2004	3759
1288	3782
1567	3994
1348	3969
1249	4072
1318	4084
1439	4091
2431	3879
1934	4228
1758	4150
1484	3841
2138	3984
2310	4012
1957	3755
2151	3751
2152	4285
1263	4775
1453	3890
1419	3843
2309	3984
1612	3887
1296	4242
2176	4054
1310	4805
1644	3770
1258	4493
1681	3838
2114	4161
1631	3755
1546	4706
1597	4075
1562	4103
1987	3779
1392	4550
1298	4745
2208	3749
2072	3867
1333	3831
2158	3808
2195	3787
1572	4187
1264	3906
1601	3814
1255	3833
1719	4418
1722	3906
2050	4819
2233	4404
1257	3934
1875	4454
1320	3841
1911	4397
1575	4316
1446	4064
1426	4376
1650	3935
1303	3805
2344	4081
1565	4225
1567	4374
2148	3931
1417	4084
1426	4396
1335	4439
1250	3917
1251	3808
1586	4240
1274	3789
1667	4521
1363	3927
1475	4545
1425	3906
1354	3844
1255	4648
1313	3852
1563	3830
2309	4855
1504	4943
1578	3779
1718	4618
1288	3756
1609	4189
1913	4011
2345	3911
2111	4091
1935	3984
1973	3764
1279	3757
1997	4870
1993	4213
1306	4936
1890	4346
1290	4531
1359	4072
1882	4108
1494	4726
1876	4267
1896	3899
1885	3892
1945	4759
1254	3832
1328	4687
1519	4994
1592	4108
1254	4461
2056	4034
2070	3751
2385	4159
1770	4376
1644	4141
1448	4296
1403	4570
1255	4492
2131	4452
1260	3754
1569	3772
1271	3947
1589	3759
1325	4532
1844	3789
1562	3965
2087	3993
1625	4231
1493	4419
1659	3991
1641	4004
2140	4789
1926	4856
1294	3908
1877	4382
1679	4532
1565	4670
1418	4733
1299	3867
2198	4299
1313	3770
2121	3840
1645	4090
1683	3810
1321	4374
1772	3993
2441	3846
1347	4970
1816	4062
1562	4001
1344	3830
1952	4537
1437	4076
1255	3915
2042	4860
1831	4228
1363	4377
1601	4053
2197	3912
1337	3763
1937	4771
2486	4886
1311	4417
1816	4338
1281	4386
1425	3927
1752	3791
1450	3812
1565	4379
1835	4391
1680	3835
1706	4297
1735	4649
1251	3766
1468	4062
1601	3927
1336	4462
1835	4109
1320	4446
1270	3936
2198	3779
1347	4454
1319	3946
1249	4035
1684	4543
2326	4069
1276	3786
1725	3946
1877	4454
1910	4074
1396	3762
2211	3987
1611	4394
1523	4302
1406	3759
1276	3749
1882	4640
1407	4960
2270	3791
1568	3893
1287	4706
1690	3751
1407	3801
1408	4396
2206	4131
2375	4905
1326	4385
1446	4467
1878	4065
2100	3803
1633	3888
1905	4394
2353	4692
1564	3827
1293	4940
1957	4101
1428	4248
1879	3827
1269	4444
1415	3896
1885	4390
1368	4960
1842	4726
1952	4345
1572	4459
1876	3915
1448	4748
1650	4026
1645	3794
1252	4917
1534	4731
1932	4309
1310	4491
1426	4260
1620	4453
1446	4141
1542	3785
1493	4395
1883	4739
1410	3791
1916	3751
1291	3918
1293	4211
2168	4752
1251	4343
1949	4786
1879	3812
2187	4745
1327	3798
1269	3752
1816	3754
1652	3757
1598	4867
1332	4798
1355	4591
1367	3979
1387	3772
1418	4589
2043	4736
2366	4069
1467	3780
1327	4538
1367	3976
1934	4063
1291	4240
2187	4374
1460	4902
1460	3866
1876	4084
1810	4435
1962	3788
1406	4266
1650	4533
1296	4462
1259	4258
1323	4843
1924	4625
2160	4858
1256	4535
1290	4632
1348	4708
1426	4247
2197	4531
1603	4180
1901	4693
1596	4374
2057	4069
1562	3776
1328	3769
1840	4064
1874	4734
1741	4706
2189	4296
1253	3777
1598	3771
2118	4383
1550	3848
2053	4128
2424	4466
2375	3769
1415	4064
1914	3906
1606	4326
1659	3790
1296	4066
1270	4070
1294	3896
2472	3752
1262	4755
1407	3804
1914	4477
1973	3896
1881	3964
1763	4615
1587	4307
1767	3770
1410	3754
1739	4589
1447	4892
1585	3794
1650	3788
1335	4455
1913	3781
1926	3791
1251	3816
1258	4186
1327	4050
2212	3751
2432	4383
1432	4492
1935	3830
1591	4629
1542	3918
1874	4272
1282	4219
2233	3912
1370	3912
1249	4382
1272	3870
2084	4024
1252	4004
1992	3749
1457	4131
2188	4111
2209	4695
1877	4847
1298	4478
1954	3765
1301	3830
2217	3751
1945	3912
1484	3945
1294	4068
2127	4003
1423	3846
2192	4296
2249	4145
1880	4579
1719	3901
2344	3765
1405	4470
1778	4228
1885	3957
1603	3907
1460	4883
1937	4277
1256	3962
1406	3789
1288	3866
2206	4105
2226	3930
2366	3757
1406	4175
2382	4402
1913	3763
1249	3934
1569	3859
1616	3829
1906	3924
2208	4073
1487	3801
1270	4188
2267	3916
2036	4304
1562	4629
1382	4397
1332	3760
1976	3750
1446	4379
1279	4851
1884	3884
1329	4633
2190	4723
2188	4377
1308	3759
2343	4378
1290	3765
1288	4590
1343	3957
1817	4220
1263	4375
2037	3848
1257	3750
1959	3813
2248	3857
1352	3837
2397	4230
1568	4773
2210	3798
2344	3801
2199	3908
1681	4379
1538	4632
2037	4394
2344	3779
2284	3769
1450	3765
2361	4379
2198	4947
1570	3839
1897	4463
1324	4382
1421	4071
2062	4405
1876	3907
1293	4142
1415	3910
1270	4392
2288	3782
1274	3757
1304	4531
1760	4261
1260	3993
2043	4052
1642	3808
1432	4454
1284	4104
1349	3976
1876	4023
1963	4413
1445	3994
1254	3912
1874	4081
1581	4003
1366	4548
1290	3751
1330	3749
1309	4390
1274	4791
1255	3868
1514	4220
1269	4378
1544	3752
1732	4025
1723	3811
1280	4476
2234	4081
1485	4421
2190	4094
2198	4219
1431	4440
2011	4024
1630	4768
1341	3848
1415	3868
1708	4091
1503	4075
1308	4374
2187	4319
1337	3751
1641	4229
1330	3792
1406	3760
1272	4162
1578	3808
1249	4258
2267	3753
1406	3769
1494	4537
1887	3787
2221	3862
1569	4932
1878	3912
1685	4308
1264	4697
1885	4227
1680	4452
1415	4075
1406	3830
1553	3780
1438	4845
1294	4006
1334	4170
2294	4287
1581	3779
1415	4553
1782	4555
2197	4390
2234	4725
1606	3810
1791	4062
1377	4716
1445	3760
1889	4457
2344	4609
1583	3759
1728	4822
1939	4570
2411	4186
1270	4114
1275	4219
2070	3928
1282	4014
1332	4084
1272	4150
1668	4692
1264	3794
1575	4072
1265	3769
1952	4074
1406	4717
2043	3840
2208	3788
1949	3931
1728	4024
2054	4065
1282	4470
1613	4125
2273	4697
2079	3810
2384	4062
1368	3827
1952	3915
2148	4702
1594	3793
1900	4407
1874	3791
1537	3917
1796	3964
1261	4422
1282	4277
2006	4531
1952	4180
1627	3986
1263	4245
2272	4268
2128	3788
2328	3770
2031	3907
1763	4008
1435	4267
1953	4531
1664	3754
1585	3906
1661	3866
1594	3891
1778	4209
1266	3749
1288	3922
1913	4690
1413	3923
2421	3785
1416	3910
2227	3908
1308	4777
1258	3869
1728	3984
2040	4455
2037	4572
1916	3872
1266	4680
2023	3853
1650	3803
1368	3906
1523	4374
1249	4452
1379	4050
1615	4379
1865	3908
1446	4509
1991	4094
1327	4728
1262	4703
1957	4406
2230	4064
1608	4375
1259	3918
1485	3769
1249	4141
1984	3753
2189	4075
2170	3790
2144	3906
2422	4219
1270	4692
1562	4064
2109	3966
1562	4438
2343	3935
1915	3820
2016	3785
2193	4570
1412	3760
1718	3919
2200	3838
2305	4375
1447	4125
1749	3749
1290	3947
1252	4268
1418	4474
2275	4147
1416	3876
1254	3802
2047	3846
1269	3955
1474	4795
2198	3997
1877	4932
1298	3770
1259	4421
2363	3813
1291	3906
2040	4329
2392	4819
1438	3808
1256	4159
1562	4544
2071	4512
2383	4189
1597	4545
1260	3828
1562	3898
1595	3847
1916	4220
1265	4289
2224	3771
1416	4806
1259	3789
1624	3771
2226	3832
1728	4120
1992	4738
1874	4482
1469	4003
1572	4033
1667	3827
1887	3845
1375	3754
1662	3814
1622	3779
1804	4633
1590	4037
1755	4535
2198	3990
1875	3914
1906	4155
1291	4220
1884	4467
1573	3884
1891	3947
1807	3766
2033	3932
1339	3850
1435	4208
2089	4815
1288	4434
1284	3869
2116	4385
1264	4532
1467	3912
2133	4187
1948	3945
1263	3757
1491	3884
1580	4534
2154	3907
1590	4219
1269	4736
2068	3760
1255	4394
1640	3789
2287	4120
1294	3793
1553	3780
1816	4378
1428	4416
1495	3915
1255	4854
1312	4064
1462	3810
1445	3954
1514	4582
1371	4289
2118	4484
1573	4382
1900	3770
1369	3762
1345	3805
1574	4493
1349	4078
1309	4452
2197	3759
1874	4153
1409	3791
1294	3953
1567	4864
2109	4188
1640	3754
1464	4532
1569	4462
1269	4070
1448	3888
1587	4122
1913	4430
2230	4064
1310	3788
1279	4081
2082	3751
1409	3765
1731	3906
1749	3945
1982	3757
1319	4338
2226	3769
1646	4416
1446	3789
1606	4463
1406	3769
1879	4551
1518	4961
2150	4543
1758	4766
1262	4560
2079	3783
1899	4235
2187	4262
1260	4820
1966	3947
1298	4013
1431	4091
1741	4062
1360	3841
1584	4549
1279	4382
1905	4225
1622	4073
1885	4802
1645	4539
1565	4531
1294	3930
2397	4112
1905	3788
2321	4491
1269	3827
1407	3758
2004	4844
1955	4062
2035	4218
2209	3899
1291	4540
1421	4117
1972	4170
1680	3803
1492	3788
1698	4101
2088	3762
1876	4015
1288	3790
2073	4653
2089	4843
1257	4493
1253	3920
1587	4848
1314	4726
1253	4262
1459	3764
1294	4788
1357	4189
1671	4561
1758	4806
1418	4409
1931	4452
1253	3777
2267	4845
1269	3915
1600	4627
1626	3776
1700	3749
1255	3769
1410	4376
1641	4052
1858	3837
1333	4421
1342	4534
2294	3764
1338	3760
1897	3840
1720	3768
2227	3798
1594	3760
1431	3754
1562	4502
1251	3789
1387	4302
1407	3996
2425	4971
1581	4516
1684	4620
1495	3967
2051	4810
1486	3853
1630	4531
1811	3750
1886	4467
1569	3754
1265	4460
1819	3798
1888	3749
2226	4390
1498	4473
2245	3827
1884	3790
1347	4750
2343	4550
1634	4805
1397	4537
1998	4221
2363	4094
1952	3776
1332	4380
1606	3749
1357	4040
1416	4082
1257	3910
1894	4765
2418	4397
1422	3752
1583	4315
1406	4379
1896	4377
1456	3783
2056	3751
1565	4065
2128	4451
1332	3935
1572	4108
1283	3771
1387	4026
1269	4404
1450	4089
1562	3996
1335	4285
1288	4701
1896	3830
1291	3941
2252	3752
1587	3887
2148	3813
1944	3987
1777	4457
1250	3955
1539	4350
1320	3906
1249	4257
2103	4000
1749	4189
1899	3776
1376	3754
1290	4698
2369	4140
1562	3837
2217	3798
1797	4397
2460	3791
1613	3827
1407	4755
2210	4541
1253	3762
1894	3886
1957	4184
1426	4030
1484	3760
1874	3765
2180	4245
1877	4419
1283	4473
1947	4012
1725	4244
2350	4088
1293	3819
1801	4073
2255	3751
1934	3852
1758	3960
1665	3848
1281	4246
2214	4258
1622	3754
1562	3764
1929	3848
1348	4758
2187	3769
1943	3966
1452	4155
1646	3870
1953	4457
1338	4457
1883	4384
1669	3915
1265	3848
1463	4033
1407	4122
1251	4086
1289	3847
2206	4614
1373	3798
1280	3830
1886	4448
2054	3906
1322	3789
1260	4843
1740	3957
1332	3829
1410	4892
1299	4534
1689	4208
2425	4260
2190	4235
1269	3821
1424	4824
2088	4869
1252	4025
1409	4279
1314	3910
1255	4565
1974	3750
1884	4015
1496	3920
2200	4614
1271	4977
2383	4094
1330	3790
1327	4767
1330	3810
2138	3751
1327	3926
2365	3842
1486	4228
1485	4413
1657	4548
1643	3829
1303	3751
1271	3798
1318	4181
1653	4236
1249	3990
1693	4922
2237	3870
1611	3759
1288	3782
1263	4101
1716	3874
2006	3790
1923	4074
1371	3749
2032	4375
1381	4746
2035	3829
1386	3812
1606	4220
1280	3767
1562	4533
1987	3866
1645	4730
1650	4465
1270	4271
1486	3824
1882	4095
1583	4087
1259	3755
1920	4935
1726	3906
1618	4384
2073	4153
1331	3772
1416	4062
1529	4581
1249	4589
1484	3906
2040	3915
1357	4786
2016	4739
1579	4709
1983	3763
1564	4307
1606	4143
2392	3752
1516	4491
1431	4447
1294	4765
1262	3750
1251	4503
2011	4238
1308	3762
2109	4318
1587	3779
2199	4223
1976	3764
2217	3906
1663	4402
1557	4065
1919	3769
1269	4765
1349	3925
1350	3952
1733	4025
1918	4218
1883	4733
1299	4692
1797	4257
1276	4097
1894	3810
1342	3926
1251	4926
1407	3945
2198	4380
1586	4257
1681	4124
1459	4167
1825	3973
1440	4704
1425	3791
1486	3857
1524	4571
1265	4726
2031	3926
1450	3913
1250	3954
1570	3823
1408	4277
1252	3989
1880	3866
2117	4114
1635	4395
1564	3808
2193	4516
2048	3780
1894	3828
2032	3754
1645	3755
1251	4312
1554	4394
1724	4394
1665	3848
2087	4398
1591	4474
